,0,1,2,3
665,33,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
666,33,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
667,33,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
668,33,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
669,33,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
670,33,[   1    4    6 ... 2878 2881 2883],[ 0  4  7 10 12],"[1090.5866605195456, 0.9965564738292011, 4.523649959978632e-06]"
671,33,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
672,33,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.6913955924219, 0.9965373961218836, 4.5447658681122e-06]"
673,33,[   0    1    5 ... 2879 2880 2881],[ 1  3  4  5  6  7  8 10 11 13 14 15],"[925.7217796703743, 0.9917412250516173, 4.830405965663718e-06]"
674,33,[   0    2    3 ... 2879 2880 2882],[ 2  4  5  7  9 10 11 14],"[990.8659207881232, 0.9943462897526502, 5.047118606691383e-06]"
675,33,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
676,33,[   1    4    6 ... 2877 2878 2882],[ 1  3  5  7  9 10 16],"[1114.553041067372, 0.9953271028037384, 4.883830603598074e-06]"
677,33,[   1    4    6 ... 2879 2880 2881],[ 1  6 10 14 16],"[930.4318032057075, 0.996551724137931, 4.874631911876609e-06]"
678,33,[   2    4    5 ... 2880 2881 2883],[ 0  1  4  7 10 11 13 14 15],"[1130.8654171859494, 0.993594306049822, 4.697790299546279e-06]"
679,33,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
680,34,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
681,34,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
682,34,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
683,34,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
684,34,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
685,34,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
686,34,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
687,34,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
688,34,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
689,34,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
690,34,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.1082246811434, 0.9931224209078404, 4.788154557981325e-06]"
691,34,[   0    1    8 ... 2880 2881 2883],[ 0  1  2  3  4  6  8  9 10 12 16],"[1180.4414444725578, 0.992676431424767, 4.858111319847682e-06]"
692,34,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
693,34,[   2    3    4 ... 2878 2879 2883],[ 0  1  4  7  8  9 13 14],"[1114.2147056578585, 0.9944636678200692, 4.7488262524681425e-06]"
694,34,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
695,34,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
696,34,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
697,34,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
698,34,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.0456877154464, 0.9959072305593452, 4.604879528171103e-06]"
699,34,[   0    1    6 ... 2878 2879 2880],[ 5  6  7  9 10 11 12 16],"[866.763445465811, 0.9944636678200692, 4.771609321444993e-06]"
700,35,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
701,35,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
702,35,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
703,35,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
704,35,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
705,35,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
706,35,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
707,35,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
708,35,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
709,35,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
710,35,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
711,35,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
712,35,[   1    5    9 ... 2876 2878 2882],[ 1  5  7  9 12 16],"[1035.9306053176128, 0.9957416607523066, 4.838872919549021e-06]"
713,35,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 12 13 14 15 16],"[891.3068606660923, 0.9924294562973159, 4.700387744093524e-06]"
714,35,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.1830568365804, 0.9965373961218836, 4.54870941470585e-06]"
715,35,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.3891566575096, 0.9909972299168975, 4.647021415009083e-06]"
716,35,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
717,35,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
718,35,[   1    2    5 ... 2877 2878 2879],[ 1  2  5  6  9 10 11],"[1118.2991300998983, 0.995135510771369, 5.012352744590236e-06]"
719,35,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
720,36,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
721,36,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
722,36,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
723,36,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
724,36,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
725,36,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
726,36,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
727,36,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
728,36,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
729,36,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
730,36,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
731,36,[   0    1    2 ... 2878 2880 2883],[ 0  1  4  5  7  8 10 11 13 15 16],"[1080.6749041774353, 0.9924137931034482, 4.641890229749151e-06]"
732,36,[   0    2    5 ... 2878 2880 2883],[ 0  1  3  7 13 14 16],"[1124.3733160944214, 0.9953020134228188, 4.59612101409802e-06]"
733,36,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.1573316506755, 0.9931224209078404, 4.778552831216933e-06]"
734,36,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.9364338881655, 0.9909972299168975, 4.6480484131612645e-06]"
735,36,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[939.2550823153318, 0.995850622406639, 5.192628983392858e-06]"
736,36,[   0    1    2 ... 2873 2875 2879],[ 4  7  9 12 16],"[898.242401678609, 0.9965301873698821, 4.8938839099786185e-06]"
737,36,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
738,36,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.0367220939069, 0.9965373961218836, 4.548088997251762e-06]"
739,36,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1084.8227761863573, 0.995345744680851, 4.927833542067696e-06]"
740,37,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
741,37,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
742,37,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
743,37,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
744,37,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
745,37,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
746,37,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
747,37,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
748,37,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
749,37,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
750,37,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.5034486799811, 0.9958563535911602, 5.2040928549201315e-06]"
751,37,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.774235414365, 0.9959016393442623, 4.593299516066332e-06]"
752,37,[   0    1    3 ... 2878 2880 2881],[ 1  3  4 10 11 12 13 14 15 16],"[926.2324877270165, 0.9930651872399445, 4.6357950872288634e-06]"
753,37,[   0    1    2 ... 2875 2878 2879],[ 2  3  6  7  9 10 14 16],"[1043.7530308858504, 0.9944827586206897, 4.913709091655646e-06]"
754,37,[   2    4    6 ... 2878 2880 2883],[ 0  1  5  6  7 11 12 13 15],"[1059.697945805446, 0.993943472409152, 4.505557468121657e-06]"
755,37,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
756,37,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
757,37,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
758,37,[   1    2    3 ... 2879 2880 2883],[ 0  2  7  9 10 11 12 14 15],"[1155.1149404013993, 0.9937802349689012, 5.10043774603354e-06]"
759,37,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
760,38,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
761,38,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
762,38,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
763,38,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
764,38,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
765,38,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
766,38,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
767,38,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
768,38,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
769,38,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
770,38,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
771,38,[   0    3    7 ... 2880 2881 2882],[ 4  7  8 10 11 13 14 15],"[786.0679680989869, 0.9947019867549669, 4.832421148510528e-06]"
772,38,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.9616357213013, 0.995345744680851, 4.9284280247407355e-06]"
773,38,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[938.9564844675367, 0.9959016393442623, 4.606158124350507e-06]"
774,38,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.0523453821859, 0.9931082012405238, 4.70637003071795e-06]"
775,38,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.421723470619, 0.9931129476584022, 4.783757080379739e-06]"
776,38,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
777,38,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
778,38,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[938.9386151568012, 0.9959016393442623, 4.600164285103809e-06]"
779,38,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[913.3434017622496, 0.9931224209078404, 4.78377123062761e-06]"
780,39,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
781,39,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
782,39,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
783,39,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
784,39,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
785,39,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
786,39,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
787,39,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
788,39,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
789,39,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
790,39,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
791,39,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
792,39,[   0    1    2 ... 2877 2878 2879],[ 1  3  4  5  7  8 10 12 13],"[943.611302892199, 0.9938775510204082, 4.6793799126448805e-06]"
793,39,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
794,39,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
795,39,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
796,39,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1083.3242468197968, 0.9953395472703063, 4.927572365741594e-06]"
797,39,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[940.1169724818075, 0.9959072305593452, 4.60644140304427e-06]"
798,39,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
799,39,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
800,40,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
801,40,[   0    1    5 ... 2878 2879 2882],[ 2  6  9 10 11 14],"[940.4822258806265, 0.9958534899792675, 5.191440884950321e-06]"
802,40,[   0    1    4 ... 2881 2882 2883],[ 0  1  2  3  4  5  7  8 10 13 14 15 16],"[1110.8363336864363, 0.990990990990991, 4.650085925279627e-06]"
803,40,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.2509646388335, 0.9965397923875432, 4.545734658360562e-06]"
804,40,[   2    4    6 ... 2880 2881 2883],[ 0  1  7  8 14 15],"[1033.4369431629013, 0.9958620689655172, 4.573634766493044e-06]"
805,40,[   0    1    5 ... 2875 2876 2879],[ 2  5  8 10 11 12 13 15 16],"[908.4764016577923, 0.9935064935064936, 4.710470657447019e-06]"
806,40,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.5186983477239, 0.9931176875430144, 4.780993587391552e-06]"
807,40,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1085.4148415323277, 0.9953426480372588, 4.930767307278219e-06]"
808,40,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.4695535442722, 0.9959044368600682, 4.603718869721507e-06]"
809,40,[   0    1    3 ... 2876 2879 2881],[ 1  7  8  9 11 12 14 15],"[920.9436706454244, 0.9943899018232819, 4.878531868277458e-06]"
810,40,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.7943058611734, 0.9931224209078404, 4.7786489153990745e-06]"
811,40,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[874.1445874801452, 0.9965373961218836, 4.547781504124693e-06]"
812,40,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[913.0243268959697, 0.9931224209078404, 4.77804806405532e-06]"
813,40,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1082.7911548051272, 0.9930986887508627, 4.712171359553303e-06]"
814,40,[   0    1    5 ... 2875 2879 2882],[ 1  3  5  7 10 13 16],"[967.0385010458881, 0.9951724137931034, 4.794480376309848e-06]"
815,40,[   0    1    6 ... 2876 2880 2881],[ 1  3  4  6  8  9 15],"[1086.0106203676219, 0.9953395472703063, 4.933076091101947e-06]"
816,40,[   0    1    2 ... 2878 2880 2881],[ 1  4  7  8 10 11 13 14 15 16],"[912.965972151075, 0.9931129476584022, 4.781106658215601e-06]"
817,40,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.017206961451, 0.9959072305593452, 4.60365362455949e-06]"
818,40,[   0    1    5 ... 2878 2881 2882],[ 1  5  7 10 12 16],"[939.0921596017746, 0.9959072305593452, 4.601004154732875e-06]"
819,40,[   0    1    6 ... 2873 2875 2879],[ 4  5  9 12 16],"[875.3566486982146, 0.9965373961218836, 4.548562477873581e-06]"
820,41,[   0    1    2 ... 2878 2879 2883],[ 0  1  4  5  7  8 10 12 14 15],"[1083.1371641189062, 0.993103448275862, 4.70925732845842e-06]"
